Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição
19069,MACHADINHO,477.96,698.01,331,0,331,762.18,84.98,218.94,22/05/2019
19069,MACHADINHO,478.39,714,328,0,328,840.56,88.14,231.6,23/05/2019
19069,MACHADINHO,478.81,708.01,330,0,330,1047.25,91.23,223.62,24/05/2019
19069,MACHADINHO,479.42,874.07,325,0,325,1869.9,95.73,401.11,25/05/2019
19069,MACHADINHO,479.71,552,291,0,291,2306.19,97.86,329.66,26/05/2019
19069,MACHADINHO,479.43,610.03,862,0,862,1905.06,95.8,311.35,27/05/2019
19069,MACHADINHO,479.16,863.94,1107,19,1088,1868.11,93.81,407.16,28/05/2019
19069,MACHADINHO,478.93,1083.94,1291,147,1144,2205.7,92.12,405.76,29/05/2019
19069,MACHADINHO,479.36,2517.04,2130,982,1148,3619.96,95.29,1076.28,30/05/2019
19069,MACHADINHO,479.65,2759.11,2498,1345,1153,4214.59,97.42,599.44,31/05/2019
19069,MACHADINHO,479.79,2648.04,2522,1466,1056,4468.2,98.45,400.07,01/06/2019
19069,MACHADINHO,479.73,2547.95,2602,1741,861,3135.93,98.01,285.93,02/06/2019
19069,MACHADINHO,480,2049.06,1806,887,919,2362.48,100,206.28,03/06/2019
19069,MACHADINHO,479.89,1727.93,1827,587,1240,1907.11,99.19,204.3,04/06/2019
19069,MACHADINHO,479.82,1476.04,1539,413,1126,1570.45,98.67,168.65,05/06/2019
19069,MACHADINHO,479.9,1119.99,1048,0,1048,1316.93,99.26,155.89,06/06/2019
19069,MACHADINHO,479.75,1165.93,1301,225,1076,1154.21,98.16,156.94,07/06/2019
19069,MACHADINHO,479.75,949,949,423,526,1049.44,98.16,126.2,08/06/2019
19069,MACHADINHO,480,804.12,579,288,291,959.7,100,124.65,09/06/2019
19069,MACHADINHO,479.85,1006.93,1142,257,885,889.88,98.89,140.69,10/06/2019
19069,MACHADINHO,479.74,942.04,1041,74,967,843.22,98.08,125.87,11/06/2019
19069,MACHADINHO,479.48,667.03,919,0,919,775.09,96.17,128.42,12/06/2019
19069,MACHADINHO,479.26,672.97,871,0,871,706.31,94.55,135.76,13/06/2019
19069,MACHADINHO,479.28,782.94,765,0,765,626.64,94.7,126.42,14/06/2019
19069,MACHADINHO,479.34,449.05,395,0,395,558.35,95.14,132.35,15/06/2019
19069,MACHADINHO,479.43,368.02,287,0,287,513.7,95.8,121.89,16/06/2019
19069,MACHADINHO,479.24,675.94,847,0,847,484.22,94.4,125.53,17/06/2019
19069,MACHADINHO,478.94,733.98,1004,0,1004,469.09,92.19,126.13,18/06/2019
19069,MACHADINHO,478.8,731.96,858,0,858,456.08,91.16,120.26,19/06/2019
19069,MACHADINHO,478.6,297.02,477,0,477,426.47,89.69,117.43,20/06/2019
19069,MACHADINHO,478.47,482.99,600,0,600,410.46,88.73,113.25,21/06/2019
19069,MACHADINHO,478.24,303.94,511,0,511,393.85,87.04,110.05,22/06/2019
19069,MACHADINHO,478.15,213.98,295,0,295,379.9,86.37,118.19,23/06/2019
19069,MACHADINHO,477.86,576.71,834,0,834,371.92,84.27,116.81,24/06/2019
19069,MACHADINHO,477.39,674.35,1085,0,1085,387.27,80.91,109.3,25/06/2019
19069,MACHADINHO,477.25,858.66,981,0,981,431.51,79.91,145.01,26/06/2019
19069,MACHADINHO,476.82,677.19,1053,0,1053,475.96,76.83,145.04,27/06/2019
19069,MACHADINHO,476.64,758.71,916,0,916,464.98,75.54,110.12,28/06/2019
19069,MACHADINHO,476.76,518.86,414,0,414,440.27,76.4,107.3,29/06/2019
19069,MACHADINHO,476.76,295,295,0,295,446.99,76.4,104.8,30/06/2019
19069,MACHADINHO,476.51,682.6,901,0,901,596.05,74.61,145.99,01/07/2019
19069,MACHADINHO,476.23,910.32,1155,0,1155,1148.26,72.61,234.61,02/07/2019
19069,MACHADINHO,479.41,5369.74,2554,1382,1172,3676.88,95.65,1218.59,03/07/2019
19069,MACHADINHO,479.75,2721.02,2415,1168,1247,4484.34,98.16,853.15,04/07/2019
19069,MACHADINHO,479.82,1290.08,1227,0,1227,1824.94,98.67,326.32,05/07/2019
19069,MACHADINHO,479.47,846.95,1162,0,1162,1130.91,96.1,235.08,06/07/2019
19069,MACHADINHO,479.09,657.99,1000,0,1000,904.39,93.3,187.34,07/07/2019
19069,MACHADINHO,478.91,779.96,942,0,942,766.82,91.97,169.16,08/07/2019
19069,MACHADINHO,478.65,693.97,928,0,928,673.77,90.06,132.4,09/07/2019
19069,MACHADINHO,478.29,785.93,1110,0,1110,603.51,87.4,152.95,10/07/2019
19069,MACHADINHO,478.1,789.05,960,0,960,548.41,86.01,132.72,11/07/2019
19069,MACHADINHO,477.87,731.3,935,0,935,479.27,84.34,116.23,12/07/2019
19069,MACHADINHO,477.88,562.8,554,0,554,452.27,84.41,106.71,13/07/2019
19069,MACHADINHO,478.03,423.83,292,0,292,488.77,85.49,142.27,14/07/2019
19069,MACHADINHO,477.85,730.9,889,0,889,552.68,84.2,175.82,15/07/2019
19069,MACHADINHO,477.39,694.15,1096,0,1096,591.13,80.91,160.38,16/07/2019
19069,MACHADINHO,476.91,696.56,1116,0,1116,571.26,77.47,149.84,17/07/2019
19069,MACHADINHO,476.39,625.6,1080,0,1080,496.28,73.76,142.45,18/07/2019
19069,MACHADINHO,475.86,626.62,1086,0,1086,449.43,70,139.53,19/07/2019
19069,MACHADINHO,475.79,477.62,537,0,537,415.01,69.51,95.64,20/07/2019
19069,MACHADINHO,475.82,323.46,298,0,298,384.13,69.72,97.46,21/07/2019
19069,MACHADINHO,475.64,743.45,896,0,896,389.25,68.47,111.93,22/07/2019
19069,MACHADINHO,475.15,747.72,1163,0,1163,401.47,65.07,98.26,23/07/2019
19069,MACHADINHO,474.72,799.55,1147,0,1147,367.81,62.09,90.65,24/07/2019
19069,MACHADINHO,474.06,673.63,1233,0,1233,347.53,57.51,83.83,25/07/2019
19069,MACHADINHO,473.49,657.44,1127,0,1127,336,53.67,90.16,26/07/2019
19069,MACHADINHO,473.23,333.68,539,0,539,320.85,51.92,88.17,27/07/2019
19069,MACHADINHO,473.11,225.39,324,0,324,307.87,51.12,82.95,28/07/2019
19069,MACHADINHO,473.35,614.11,417,0,417,296.42,52.73,83.57,29/07/2019
19069,MACHADINHO,472.9,523.44,893,0,893,284.02,49.7,81.26,30/07/2019
19069,MACHADINHO,472.68,708.44,889,0,889,272.46,48.23,79.17,31/07/2019
19069,MACHADINHO,472.5,721.08,869,0,869,270.43,47.02,79.63,01/08/2019
19069,MACHADINHO,472.05,526.56,896,0,896,281.67,43.99,92.87,02/08/2019
19069,MACHADINHO,471.94,452.23,541,0,541,294.87,43.27,120.53,03/08/2019
19069,MACHADINHO,471.97,336.84,313,0,313,296.06,43.46,117.47,04/08/2019
19069,MACHADINHO,472.01,542.06,510,0,510,282.33,43.72,93.56,05/08/2019
19069,MACHADINHO,471.83,482.6,626,0,626,264.16,42.55,87.16,06/08/2019
19069,MACHADINHO,471.6,443.25,626,0,626,251.68,41.05,83.13,07/08/2019
19069,MACHADINHO,471.36,438.26,629,0,629,245.31,39.49,75.72,08/08/2019
19069,MACHADINHO,471.15,465.99,633,0,633,239.28,38.13,81.22,09/08/2019
19069,MACHADINHO,471.14,404.29,436,0,436,235.48,38.06,74.14,10/08/2019
19069,MACHADINHO,471.14,311,311,0,311,229.57,38.06,80.05,11/08/2019
19069,MACHADINHO,471.05,447.47,519,0,519,227.37,37.48,75.05,12/08/2019
19069,MACHADINHO,471,594.19,634,0,634,226.76,37.15,78.38,13/08/2019
19069,MACHADINHO,471.02,637.97,622,0,622,229.09,37.28,76.9,14/08/2019
19069,MACHADINHO,471.01,630.01,638,0,638,226.05,37.22,77.77,15/08/2019
19069,MACHADINHO,470.98,613.16,637,0,637,219.56,37.02,69.99,16/08/2019
19069,MACHADINHO,471.03,479.7,440,0,440,211.77,37.35,71.06,17/08/2019
19069,MACHADINHO,471.19,443.2,316,0,316,208.47,38.39,73.92,18/08/2019
19069,MACHADINHO,471.18,524.01,532,0,532,212.32,38.32,70.89,19/08/2019
19069,MACHADINHO,471.18,689,689,0,689,219.41,38.32,76.91,20/08/2019
19069,MACHADINHO,471.04,617.77,729,0,729,223.44,37.41,81.33,21/08/2019
19069,MACHADINHO,470.88,606.8,734,0,734,220.12,36.37,72.97,22/08/2019
19069,MACHADINHO,470.69,587.96,739,0,739,211.93,35.14,67.49,23/08/2019
19069,MACHADINHO,470.81,566.37,471,0,471,204.46,35.92,67.55,24/08/2019
19069,MACHADINHO,470.83,326.97,311,0,311,197.74,36.05,61.93,25/08/2019
19069,MACHADINHO,470.87,407.86,392,0,392,188.96,36.31,59.97,26/08/2019
19069,MACHADINHO,470.87,437,437,0,437,180.68,36.31,66.85,27/08/2019
19069,MACHADINHO,470.88,442.99,435,0,435,178.54,36.37,59.57,28/08/2019
19069,MACHADINHO,470.66,264.12,439,0,439,173.78,34.94,65.1,29/08/2019
19069,MACHADINHO,470.49,305.93,441,0,441,174.34,33.83,64.14,30/08/2019
19069,MACHADINHO,470.56,423.54,360,0,360,178.16,34.29,57.82,31/08/2019
19069,MACHADINHO,470.63,371.67,316,0,316,184.02,34.74,69.64,01/09/2019
19069,MACHADINHO,470.69,445.69,398,0,398,194.54,35.14,75.72,02/09/2019
19069,MACHADINHO,470.78,512.53,441,0,441,199.63,35.72,83.87,03/09/2019
19069,MACHADINHO,470.77,433.13,441,0,441,196.53,35.66,76.79,04/09/2019
19069,MACHADINHO,470.73,425.14,441,0,441,181.99,35.4,59.57,05/09/2019
19069,MACHADINHO,470.56,222.81,358,0,358,171.72,34.29,56.01,06/09/2019
19069,MACHADINHO,470.34,141.23,316,0,316,172.87,32.86,59.74,07/09/2019
19069,MACHADINHO,470.18,191.8,319,0,319,179.64,31.82,63.78,08/09/2019
19069,MACHADINHO,470.19,407.87,400,0,400,184.61,31.88,58.2,09/09/2019
19069,MACHADINHO,470.22,472.7,433,0,433,178.99,32.08,54.05,10/09/2019
19069,MACHADINHO,470.37,496.66,433,0,433,174.26,33.05,53.36,11/09/2019
19069,MACHADINHO,470.17,471.97,631,0,631,167.14,31.75,64.1,12/09/2019
19069,MACHADINHO,469.9,373.96,586,0,586,160.67,30.02,48.15,13/09/2019
19069,MACHADINHO,469.96,365.18,319,0,319,156.88,30.4,44.76,14/09/2019
19069,MACHADINHO,469.84,224.64,317,0,317,154.51,29.64,62.4,15/09/2019
19069,MACHADINHO,469.72,349.75,442,0,442,152.07,28.88,47.74,16/09/2019
19069,MACHADINHO,469.32,427.57,766,0,766,147.33,26.37,51.11,17/09/2019
19069,MACHADINHO,468.62,378.57,917,0,917,147.1,21.96,48,18/09/2019
19069,MACHADINHO,468.42,442.18,596,0,596,154.36,20.7,47.58,19/09/2019
19069,MACHADINHO,468.45,352.03,329,0,329,202.6,20.89,56.11,20/09/2019
19069,MACHADINHO,468.43,258.61,274,0,274,315.64,20.77,84.95,21/09/2019
19069,MACHADINHO,468.34,204.79,274,0,274,387.14,20.2,86.07,22/09/2019
19069,MACHADINHO,468.42,349.57,288,9,279,345.36,20.7,74.87,23/09/2019
19069,MACHADINHO,468.53,365.61,281,0,281,299.57,21.39,38.91,24/09/2019
19069,MACHADINHO,468.71,417.43,279,0,279,261.6,22.53,61,25/09/2019
19069,MACHADINHO,468.72,287.64,280,0,280,231.96,22.59,56.48,26/09/2019
19069,MACHADINHO,468.69,256.97,280,0,280,206.58,22.4,33.2,27/09/2019
19069,MACHADINHO,468.73,319.79,289,0,289,209.3,22.65,48.16,28/09/2019
19069,MACHADINHO,468.58,172.61,288,0,288,196,21.71,56.04,29/09/2019
19069,MACHADINHO,468.68,349.97,273,0,273,184.38,22.34,30.33,30/09/2019
19069,MACHADINHO,468.75,424.82,371,0,371,170.61,22.78,44.29,01/10/2019
19069,MACHADINHO,468.91,546.03,423,0,423,162.43,23.79,52.06,02/10/2019
19069,MACHADINHO,468.78,321,421,0,421,172.26,22.97,,03/10/2019
19069,MACHADINHO,468.71,322.18,376,0,376,208.29,22.53,,04/10/2019
19069,MACHADINHO,468.65,232.82,279,0,279,284.31,22.15,,05/10/2019
19069,MACHADINHO,468.58,226.18,280,0,280,365.14,21.71,,06/10/2019
19069,MACHADINHO,468.56,263.61,279,0,279,447.44,21.58,,07/10/2019
19069,MACHADINHO,468.7,386.75,279,0,279,493.81,22.47,,08/10/2019
19069,MACHADINHO,468.83,378.88,279,0,279,435.86,23.28,,09/10/2019
19069,MACHADINHO,468.88,317.54,279,0,279,371,23.6,,10/10/2019
19069,MACHADINHO,469.03,394.39,279,0,279,320.98,24.54,,11/10/2019
19069,MACHADINHO,468.8,99.03,276,0,276,285.44,23.09,,12/10/2019
19069,MACHADINHO,468.54,79,279,0,279,259.57,21.46,,13/10/2019
19069,MACHADINHO,468.41,180,280,0,280,241.61,20.64,,14/10/2019
19069,MACHADINHO,468.28,179,279,0,279,260.5,19.82,,15/10/2019
19069,MACHADINHO,468.44,404.15,281,0,281,365.29,20.83,,16/10/2019
19069,MACHADINHO,468.61,410.67,280,0,280,524.19,21.9,,17/10/2019
19069,MACHADINHO,469.1,655.97,279,0,279,685.21,24.98,,18/10/2019
19069,MACHADINHO,469.41,516.43,278,0,278,957.94,26.93,,19/10/2019
19069,MACHADINHO,469.53,369.25,277,0,277,1080.28,27.69,,20/10/2019
19069,MACHADINHO,469.8,484.64,277,0,277,897.19,29.39,,21/10/2019
19069,MACHADINHO,470.42,858.73,371,0,371,815.4,33.38,,22/10/2019
19069,MACHADINHO,470.93,824.44,419,0,419,740.44,36.7,,23/10/2019
19069,MACHADINHO,471.25,668.28,414,0,414,664.2,38.78,,24/10/2019
19069,MACHADINHO,471.7,771.75,414,0,414,561.12,41.71,,25/10/2019
19069,MACHADINHO,471.72,359.86,344,0,344,487.92,41.84,,26/10/2019
19069,MACHADINHO,471.71,300.01,308,0,308,431.27,41.77,,27/10/2019
19069,MACHADINHO,471.88,616.19,481,0,481,410.65,42.88,,28/10/2019
19069,MACHADINHO,471.84,755.17,787,0,787,519.85,42.62,,29/10/2019
19069,MACHADINHO,471.8,845.17,877,0,877,712.55,42.36,,30/10/2019
19069,MACHADINHO,471.74,827.31,875,0,875,735.39,41.96,,31/10/2019
19069,MACHADINHO,471.9,1013.2,886,0,886,1158.87,43.01,,01/11/2019
19069,MACHADINHO,472.5,1144.05,654,0,654,1618.66,47.02,,02/11/2019
19069,MACHADINHO,473.2,881.88,307,0,307,1140,51.72,,03/11/2019
19069,MACHADINHO,473.64,1103.91,759,0,759,1011.02,54.68,,04/11/2019
19069,MACHADINHO,473.83,1093.02,937,0,937,1205.39,55.95,,05/11/2019
19069,MACHADINHO,474.79,1684.14,875,0,875,2693.68,62.58,,06/11/2019
19069,MACHADINHO,475.49,1443.17,850,0,850,3307.62,67.43,,07/11/2019
19069,MACHADINHO,476.09,1372.88,862,0,862,1769.31,71.61,,08/11/2019
19069,MACHADINHO,476.94,1483.71,741,0,741,1722.72,77.69,,09/11/2019
19069,MACHADINHO,477.82,1356.98,588,0,588,1697.66,83.98,,10/11/2019
19069,MACHADINHO,478.34,1321.31,858,0,858,1455.61,87.77,,11/11/2019
19069,MACHADINHO,478.94,1356.05,816,0,816,1413.85,92.19,,12/11/2019
19069,MACHADINHO,479.1,996.98,853,0,853,1211.09,93.37,,13/11/2019
19069,MACHADINHO,478.95,820.05,955,0,955,1056.66,92.27,,14/11/2019
19069,MACHADINHO,478.36,704.98,1236,0,1236,926.36,87.92,,15/11/2019
19069,MACHADINHO,477.77,724.88,1250,0,1250,807.7,83.62,,16/11/2019
19069,MACHADINHO,477.16,595.01,1128,0,1128,744.58,79.26,,17/11/2019
19069,MACHADINHO,476.89,966.12,1202,0,1202,653.91,77.33,,18/11/2019
19069,MACHADINHO,476.57,984.37,1264,0,1264,583.85,75.04,,19/11/2019
19069,MACHADINHO,476.17,935.46,1285,0,1285,519.02,72.18,,20/11/2019
19069,MACHADINHO,475.73,890.69,1268,0,1268,463.64,69.09,,21/11/2019
19069,MACHADINHO,475.4,1013.25,1293,0,1293,428.06,66.81,,22/11/2019
19069,MACHADINHO,475.34,890.19,941,0,941,404.52,66.39,,23/11/2019
19069,MACHADINHO,474.87,434.62,833,0,833,370.61,63.13,,24/11/2019
19069,MACHADINHO,474.65,667.66,854,0,854,339.08,61.6,,25/11/2019
19069,MACHADINHO,474.56,761.28,846,0,846,333.63,60.98,,26/11/2019
19069,MACHADINHO,474.33,650.98,846,0,846,357.93,59.38,,27/11/2019
19069,MACHADINHO,474.1,796.99,975,0,975,396.92,57.79,,28/11/2019
19069,MACHADINHO,473.54,800.5,1263,0,1263,432.88,54,,29/11/2019
19069,MACHADINHO,473.14,631.53,960,0,960,430.65,51.32,,30/11/2019
19069,MACHADINHO,472.64,430.47,841,0,841,387.08,47.96,,01/12/2019
19069,MACHADINHO,472.45,685.98,842,0,842,348.64,46.68,,02/12/2019
19069,MACHADINHO,472.34,751.61,842,0,842,316.6,45.94,,03/12/2019
19069,MACHADINHO,472.34,846,846,0,846,288.13,45.94,,04/12/2019
19069,MACHADINHO,471.93,678.16,1013,0,1013,280.83,43.2,,05/12/2019
19069,MACHADINHO,471.15,685.98,1306,0,1306,275.95,38.13,,06/12/2019
19069,MACHADINHO,471.06,578.47,650,0,650,276.82,37.54,,07/12/2019
19069,MACHADINHO,471.34,534.57,312,0,312,265.19,39.36,,08/12/2019
19069,MACHADINHO,471,756.75,1027,0,1027,258.7,37.15,,09/12/2019
19069,MACHADINHO,470.31,703.62,1252,0,1252,270.79,32.66,,10/12/2019
19069,MACHADINHO,469.72,749.19,1211,0,1211,276.03,28.88,,11/12/2019
19069,MACHADINHO,469.2,705,1105,0,1105,268.54,25.61,,12/12/2019
19069,MACHADINHO,468.76,526.43,888,0,888,253.91,22.84,,13/12/2019
19069,MACHADINHO,468.82,472.18,426,0,426,249.83,23.22,,14/12/2019
19069,MACHADINHO,468.86,350.79,320,0,320,252.45,23.47,,15/12/2019
19069,MACHADINHO,468.57,391.97,615,0,615,268.65,21.65,,16/12/2019
19069,MACHADINHO,468.27,490.21,721,0,721,305.79,19.76,,17/12/2019
19069,MACHADINHO,468.26,522.36,530,0,530,377.1,19.7,,18/12/2019
19069,MACHADINHO,468.44,417.43,279,0,279,413.53,20.83,,19/12/2019
19069,MACHADINHO,468.42,263.61,279,0,279,398.84,20.7,,20/12/2019
19069,MACHADINHO,468.42,279,279,0,279,358.12,20.7,,21/12/2019
19069,MACHADINHO,468.32,217.43,279,0,279,320.45,20.07,,22/12/2019
19069,MACHADINHO,468.33,271.36,279,0,279,290.65,20.14,,23/12/2019
19069,MACHADINHO,468.24,209.79,279,0,279,267.05,19.57,,24/12/2019
19069,MACHADINHO,468.16,220.43,282,0,282,246.92,19.07,,25/12/2019
19069,MACHADINHO,468.3,389.64,282,0,282,231.22,19.95,,26/12/2019
19069,MACHADINHO,468.39,348.21,279,0,279,217.26,20.51,,27/12/2019
19069,MACHADINHO,468.39,279,279,0,279,203.26,20.51,,28/12/2019
19069,MACHADINHO,468.39,276,276,0,276,192.37,20.51,,29/12/2019
19069,MACHADINHO,468.43,303.79,273,0,273,181.06,20.77,,30/12/2019
19069,MACHADINHO,468.45,288.39,273,0,273,176.7,20.89,,31/12/2019
19069,MACHADINHO,468.44,266.36,274,0,274,171.5,20.83,,01/01/2020
19069,MACHADINHO,468.38,270.82,317,0,317,174.33,20.45,,02/01/2020
19069,MACHADINHO,468.36,248.21,279,0,279,181.94,20.32,,03/01/2020
19069,MACHADINHO,468.32,249.21,280,0,280,190.3,20.07,,04/01/2020
19069,MACHADINHO,468.28,252.21,283,0,283,184.24,19.82,,05/01/2020
19069,MACHADINHO,468.27,270.36,278,0,278,183.19,19.76,,06/01/2020
19069,MACHADINHO,468.57,505.79,275,0,275,179.59,21.65,,07/01/2020
19069,MACHADINHO,468.76,467.06,321,0,321,174.7,22.84,,08/01/2020
19069,MACHADINHO,468.67,254.79,324,0,324,168.16,22.28,,09/01/2020
19069,MACHADINHO,468.64,355.97,379,0,379,175.63,22.09,,10/01/2020
19069,MACHADINHO,468.51,230,330,0,330,268.45,21.27,,11/01/2020
19069,MACHADINHO,468.51,274,274,0,274,459.41,21.27,,12/01/2020
19069,MACHADINHO,468.78,481.64,274,0,274,618.61,22.97,,13/01/2020
19069,MACHADINHO,468.87,343.21,274,0,274,538.01,23.53,,14/01/2020
19069,MACHADINHO,468.94,327.82,274,0,274,437.62,23.97,,15/01/2020
19069,MACHADINHO,469.05,358.61,274,0,274,374.74,24.67,,16/01/2020
19069,MACHADINHO,468.95,290.15,367,0,367,380.34,24.04,,17/01/2020
19069,MACHADINHO,468.89,273.82,320,0,320,426.15,23.66,,18/01/2020
19069,MACHADINHO,468.89,280.64,273,0,273,383.79,23.66,,19/01/2020
19069,MACHADINHO,469.1,434.57,273,0,273,330.13,24.98,,20/01/2020
19069,MACHADINHO,469.05,330.46,369,0,369,276.61,24.67,,21/01/2020
19069,MACHADINHO,468.94,335.39,420,0,420,240.27,23.97,,22/01/2020
19069,MACHADINHO,468.76,284.57,423,0,423,220.7,22.84,,23/01/2020
19069,MACHADINHO,468.53,248.15,425,0,425,210.05,21.39,,24/01/2020
19069,MACHADINHO,468.37,195.97,319,0,319,200.47,20.39,,25/01/2020
19069,MACHADINHO,468.25,199.03,276,0,276,190.08,19.63,,26/01/2020
19069,MACHADINHO,468.29,306.79,276,0,276,183.29,19.88,,27/01/2020
19069,MACHADINHO,468.19,304.03,381,0,381,173.62,19.25,,28/01/2020
19069,MACHADINHO,468,281.94,428,0,428,167.31,18.06,,29/01/2020
19069,MACHADINHO,467.88,244.65,334,0,334,169.95,17.33,,30/01/2020
19069,MACHADINHO,467.92,339.86,310,0,310,188.1,17.57,,31/01/2020
19069,MACHADINHO,467.88,250.14,280,0,280,200.79,17.33,,01/02/2020
19069,MACHADINHO,467.79,213.1,280,0,280,205.82,16.78,,02/02/2020
19069,MACHADINHO,467.83,309.75,280,0,280,198.83,17.02,,03/02/2020
19069,MACHADINHO,467.82,272.59,280,0,280,195.36,16.96,,04/02/2020
19069,MACHADINHO,467.79,257.66,280,0,280,206.32,16.78,,05/02/2020
19069,MACHADINHO,467.77,265.07,280,0,280,210.94,16.66,,06/02/2020
19069,MACHADINHO,467.72,242.85,280,0,280,203.28,16.35,,07/02/2020
19069,MACHADINHO,467.6,183.36,280,0,280,197.76,15.62,,08/02/2020
19069,MACHADINHO,467.46,175.83,280,0,280,191.43,14.77,,09/02/2020
19069,MACHADINHO,467.43,257.66,280,0,280,201.64,14.59,,10/02/2020
19069,MACHADINHO,467.49,265.07,280,0,280,216.07,14.95,,11/02/2020
19069,MACHADINHO,467.37,190.76,280,0,280,223.39,14.22,,12/02/2020
19069,MACHADINHO,467.26,253.25,283,0,283,199.9,13.55,,13/02/2020
19069,MACHADINHO,467.45,323.32,182,76,106,186.44,14.71,,14/02/2020
19069,MACHADINHO,467.49,151.75,122,122,0,172.75,14.95,,15/02/2020
19069,MACHADINHO,467.49,122,122,122,0,156.1,14.95,,16/02/2020
19069,MACHADINHO,467.55,266.68,222,47,175,142.24,15.32,,17/02/2020
19069,MACHADINHO,467.55,279,279,0,279,129.45,15.32,,18/02/2020
19069,MACHADINHO,467.47,219.51,279,0,279,123.54,14.83,,19/02/2020
19069,MACHADINHO,467.36,197.17,279,0,279,115.08,14.16,,20/02/2020
19069,MACHADINHO,467.17,139.56,281,0,281,108.57,13.01,,21/02/2020
19069,MACHADINHO,466.95,118.34,282,0,282,101.55,11.67,,22/02/2020
19069,MACHADINHO,466.73,118.34,282,0,282,94.29,10.33,,23/02/2020
19069,MACHADINHO,466.51,118.34,282,0,282,88.39,8.99,,24/02/2020
19069,MACHADINHO,466.29,118.34,282,0,282,99.63,7.65,,25/02/2020
19069,MACHADINHO,466.12,155.5,282,0,282,190.58,6.61,,26/02/2020
19069,MACHADINHO,466.16,311.75,282,0,282,356.91,6.86,,27/02/2020
19069,MACHADINHO,466.32,402.1,283,0,283,449.27,7.83,,28/02/2020
19069,MACHADINHO,466.22,209.58,284,0,284,384.05,7.22,,29/02/2020
19069,MACHADINHO,466.08,180.83,285,0,285,298.85,6.37,,01/03/2020
19069,MACHADINHO,466.13,292.41,285,0,285,250.49,6.67,,02/03/2020
19069,MACHADINHO,466.23,359.42,285,0,285,207.47,7.28,,03/03/2020
19069,MACHADINHO,466.43,404.1,285,0,285,174.33,8.5,,04/03/2020
19069,MACHADINHO,466.64,439.25,283,0,283,155.76,9.78,,05/03/2020
19069,MACHADINHO,466.68,311.75,282,0,282,131.15,10.02,,06/03/2020
19069,MACHADINHO,466.47,125.75,282,0,282,118.42,8.74,,07/03/2020
19069,MACHADINHO,466.27,136.16,285,0,285,104.22,7.53,,08/03/2020
19069,MACHADINHO,466.1,158.5,285,0,285,95.37,6.49,,09/03/2020
19069,MACHADINHO,465.92,153.17,285,0,285,91.33,5.41,,10/03/2020
19069,MACHADINHO,465.75,162.78,285,0,285,86.56,4.41,,11/03/2020
19069,MACHADINHO,465.63,177.25,285,0,285,90.67,3.71,,12/03/2020
19069,MACHADINHO,465.65,233.35,219,49,170,76.21,3.82,,13/03/2020
19069,MACHADINHO,465.59,78.83,122,122,0,79.76,3.47,,14/03/2020
19069,MACHADINHO,465.42,70.65,121,121,0,71.12,2.47,,15/03/2020
19069,MACHADINHO,465.37,85.12,121,121,0,66.7,2.18,,16/03/2020
19069,MACHADINHO,465.3,69.65,120,120,0,69.02,1.76,,17/03/2020
19069,MACHADINHO,465.25,84.12,120,120,0,63.61,1.47,,18/03/2020
19069,MACHADINHO,465.25,69.77,120,120,0,78.15,1.47,,19/03/2020
19069,MACHADINHO,465.26,104.65,119,119,0,108.66,1.53,,20/03/2020
19069,MACHADINHO,465.38,205.23,119,119,0,141.28,2.24,,21/03/2020
19069,MACHADINHO,465.32,74.83,118,118,0,129.63,1.88,,22/03/2020
19069,MACHADINHO,465.3,89.18,118,118,0,101.7,1.76,,23/03/2020
19069,MACHADINHO,465.26,88.3,117,117,0,95.12,1.53,,24/03/2020
19069,MACHADINHO,465.2,66.65,117,117,0,86.06,1.18,,25/03/2020
19069,MACHADINHO,465.13,65.65,116,116,0,75.9,0.76,,26/03/2020
19069,MACHADINHO,465.09,86.3,115,115,0,71.82,0.53,,27/03/2020
19069,MACHADINHO,465.02,64.65,115,115,0,66.71,0.12,,28/03/2020
19069,MACHADINHO,464.94,56.48,114,114,0,59.15,-0.35,,29/03/2020
19069,MACHADINHO,464.88,70.95,150,150,0,56.44,-0.71,,30/03/2020
19069,MACHADINHO,464.67,78.96,230,230,0,61.76,-1.94,,31/03/2020
19069,MACHADINHO,464.29,56.85,330,330,0,59.95,-4.18,,01/04/2020
19069,MACHADINHO,463.87,40.39,339,339,0,57.33,-6.62,,02/04/2020
19069,MACHADINHO,463.64,49.51,209,209,0,63.21,-7.93,,03/04/2020
19069,MACHADINHO,463.54,60.56,130,130,0,70.14,-8.49,,04/04/2020
19069,MACHADINHO,463.46,70.56,126,126,0,66.89,-8.95,,05/04/2020
19069,MACHADINHO,463.35,47.73,124,124,0,58.89,-9.57,,06/04/2020
19069,MACHADINHO,463.23,36.67,120,120,0,60.8,-10.25,,07/04/2020
19069,MACHADINHO,463.15,64.56,120,120,0,85.13,-10.71,,08/04/2020
19069,MACHADINHO,463.09,77.33,119,119,0,100.8,-11.05,,09/04/2020
19069,MACHADINHO,463.01,60.56,116,116,0,96.15,-11.5,,10/04/2020
19069,MACHADINHO,462.93,60.44,116,116,0,78.99,-11.96,,11/04/2020
